Local wisdom-infused experiential learning and its effects on reading literacy: A meta-analysis,https://scholar.google.com/scholar?q=+intitle:'Local wisdom-infused experiential learning and its effects on reading literacy: A meta-analysis',,"Journal of Education and Learning (EduLearn) 19 (3), 1-1x, 2025",2025,0 cited
MENGINTEGRASIKAN TEKNOLOGI UNTUK PENINGKATAN PENGAJARAN DAN PEMBELAJARAN ERA 5.0,https://scholar.google.com/scholar?q=+intitle:'MENGINTEGRASIKAN TEKNOLOGI UNTUK PENINGKATAN PENGAJARAN DAN PEMBELAJARAN ERA 5.0',,"At-Tajdid: Jurnal Pendidikan dan Pemikiran Islam 8 (1), 127-140, 2024",2024,0 cited
FLM-based AFL improves physics engagement and conceptual understanding,https://scholar.google.com/scholar?q=+intitle:'FLM-based AFL improves physics engagement and conceptual understanding',,"Journal of Education and Learning (EduLearn) 18 (1), 154-164, 2024",2024,1 cited
PELATIHAN MODEL PEMBELAJARAN INQUIRY SOCIAL COMPLEXITY DALAM MENINGKATKAN KETERAMPILAN BERPIKIR KRITIS DAN KREATIF BAGI GURU DI BANDAR LAMPUNG,https://scholar.google.com/scholar?q=+intitle:'PELATIHAN MODEL PEMBELAJARAN INQUIRY SOCIAL COMPLEXITY DALAM MENINGKATKAN KETERAMPILAN BERPIKIR KRITIS DAN KREATIF BAGI GURU DI BANDAR LAMPUNG',,"Jurnal ADAM: Jurnal Pengabdian Masyarakat 3 (1), 1-15, 2024",2024,0 cited
Effect of principal instructional leadership on teacher commitment,https://scholar.google.com/scholar?q=+intitle:'Effect of principal instructional leadership on teacher commitment',,"Journal of Education and Learning (EduLearn) 18 (2), 279-285, 2024",2024,2 cited
Structural Equality Model the Influence of Socio-Cultural and Socio-Economic Status on Postpartum Status in Way Kanan District,https://scholar.google.com/scholar?q=+intitle:'Structural Equality Model the Influence of Socio-Cultural and Socio-Economic Status on Postpartum Status in Way Kanan District',,"RA JOURNAL OF APPLIED RESEARCH 8 (2), 156-165, 2030",2030,0 cited
Qualitative study of local cultural wisdom and health services on stunting events,https://scholar.google.com/scholar?q=+intitle:'Qualitative study of local cultural wisdom and health services on stunting events',,"Indonesian Journal of Medical Anthropology (IJMA) 3 (1), 1-7, 2030",2030,4 cited
Journal Homepage:-www. journalijar. com,https://scholar.google.com/scholar?q=+intitle:'Journal Homepage:-www. journalijar. com',,"AGE 52 (6.22), 51.33, 2030",2030,0 cited
Legal Consequences for Abandoned Land Based on Indonesian Law,https://scholar.google.com/scholar?q=+intitle:'Legal Consequences for Abandoned Land Based on Indonesian Law',,"International Journal of Multicultural and Multireligious Understanding 11 …, 2026",2026,0 cited
KONVERSI LAHAN SAWAH MENJADI KAWASAN PERMUKIMAN DI KOTA PAYAKUMBUH TAHUN 2012-2022,https://scholar.google.com/scholar?q=+intitle:'KONVERSI LAHAN SAWAH MENJADI KAWASAN PERMUKIMAN DI KOTA PAYAKUMBUH TAHUN 2012-2022',,"JURNAL BUANA 9 (3), 2025",2025,0 cited
Local wisdom-infused experiential learning and its effects on reading literacy: A meta-analysis,https://scholar.google.com/scholar?q=+intitle:'Local wisdom-infused experiential learning and its effects on reading literacy: A meta-analysis',,"Journal of Education and Learning (EduLearn) 19 (3), 1-1x, 2025",2025,0 cited
MENGINTEGRASIKAN TEKNOLOGI UNTUK PENINGKATAN PENGAJARAN DAN PEMBELAJARAN ERA 5.0,https://scholar.google.com/scholar?q=+intitle:'MENGINTEGRASIKAN TEKNOLOGI UNTUK PENINGKATAN PENGAJARAN DAN PEMBELAJARAN ERA 5.0',,"At-Tajdid: Jurnal Pendidikan dan Pemikiran Islam 8 (1), 127-140, 2024",2024,0 cited
FLM-based AFL improves physics engagement and conceptual understanding,https://scholar.google.com/scholar?q=+intitle:'FLM-based AFL improves physics engagement and conceptual understanding',,"Journal of Education and Learning (EduLearn) 18 (1), 154-164, 2024",2024,1 cited
PELATIHAN MODEL PEMBELAJARAN INQUIRY SOCIAL COMPLEXITY DALAM MENINGKATKAN KETERAMPILAN BERPIKIR KRITIS DAN KREATIF BAGI GURU DI BANDAR LAMPUNG,https://scholar.google.com/scholar?q=+intitle:'PELATIHAN MODEL PEMBELAJARAN INQUIRY SOCIAL COMPLEXITY DALAM MENINGKATKAN KETERAMPILAN BERPIKIR KRITIS DAN KREATIF BAGI GURU DI BANDAR LAMPUNG',,"Jurnal ADAM: Jurnal Pengabdian Masyarakat 3 (1), 1-15, 2024",2024,0 cited
Effect of principal instructional leadership on teacher commitment,https://scholar.google.com/scholar?q=+intitle:'Effect of principal instructional leadership on teacher commitment',,"Journal of Education and Learning (EduLearn) 18 (2), 279-285, 2024",2024,2 cited
Structural Equality Model the Influence of Socio-Cultural and Socio-Economic Status on Postpartum Status in Way Kanan District,https://scholar.google.com/scholar?q=+intitle:'Structural Equality Model the Influence of Socio-Cultural and Socio-Economic Status on Postpartum Status in Way Kanan District',,"RA JOURNAL OF APPLIED RESEARCH 8 (2), 156-165, 2030",2030,0 cited
Qualitative study of local cultural wisdom and health services on stunting events,https://scholar.google.com/scholar?q=+intitle:'Qualitative study of local cultural wisdom and health services on stunting events',,"Indonesian Journal of Medical Anthropology (IJMA) 3 (1), 1-7, 2030",2030,4 cited
Journal Homepage:-www. journalijar. com,https://scholar.google.com/scholar?q=+intitle:'Journal Homepage:-www. journalijar. com',,"AGE 52 (6.22), 51.33, 2030",2030,0 cited
Legal Consequences for Abandoned Land Based on Indonesian Law,https://scholar.google.com/scholar?q=+intitle:'Legal Consequences for Abandoned Land Based on Indonesian Law',,"International Journal of Multicultural and Multireligious Understanding 11 …, 2026",2026,0 cited
KONVERSI LAHAN SAWAH MENJADI KAWASAN PERMUKIMAN DI KOTA PAYAKUMBUH TAHUN 2012-2022,https://scholar.google.com/scholar?q=+intitle:'KONVERSI LAHAN SAWAH MENJADI KAWASAN PERMUKIMAN DI KOTA PAYAKUMBUH TAHUN 2012-2022',,"JURNAL BUANA 9 (3), 2025",2025,0 cited
Local wisdom-infused experiential learning and its effects on reading literacy: A meta-analysis,https://scholar.google.com/scholar?q=+intitle:'Local wisdom-infused experiential learning and its effects on reading literacy: A meta-analysis',,"Journal of Education and Learning (EduLearn) 19 (3), 1-1x, 2025",2025,0 cited
MENGINTEGRASIKAN TEKNOLOGI UNTUK PENINGKATAN PENGAJARAN DAN PEMBELAJARAN ERA 5.0,https://scholar.google.com/scholar?q=+intitle:'MENGINTEGRASIKAN TEKNOLOGI UNTUK PENINGKATAN PENGAJARAN DAN PEMBELAJARAN ERA 5.0',,"At-Tajdid: Jurnal Pendidikan dan Pemikiran Islam 8 (1), 127-140, 2024",2024,0 cited
FLM-based AFL improves physics engagement and conceptual understanding,https://scholar.google.com/scholar?q=+intitle:'FLM-based AFL improves physics engagement and conceptual understanding',,"Journal of Education and Learning (EduLearn) 18 (1), 154-164, 2024",2024,1 cited
PELATIHAN MODEL PEMBELAJARAN INQUIRY SOCIAL COMPLEXITY DALAM MENINGKATKAN KETERAMPILAN BERPIKIR KRITIS DAN KREATIF BAGI GURU DI BANDAR LAMPUNG,https://scholar.google.com/scholar?q=+intitle:'PELATIHAN MODEL PEMBELAJARAN INQUIRY SOCIAL COMPLEXITY DALAM MENINGKATKAN KETERAMPILAN BERPIKIR KRITIS DAN KREATIF BAGI GURU DI BANDAR LAMPUNG',,"Jurnal ADAM: Jurnal Pengabdian Masyarakat 3 (1), 1-15, 2024",2024,0 cited
Effect of principal instructional leadership on teacher commitment,https://scholar.google.com/scholar?q=+intitle:'Effect of principal instructional leadership on teacher commitment',,"Journal of Education and Learning (EduLearn) 18 (2), 279-285, 2024",2024,2 cited
Structural Equality Model the Influence of Socio-Cultural and Socio-Economic Status on Postpartum Status in Way Kanan District,https://scholar.google.com/scholar?q=+intitle:'Structural Equality Model the Influence of Socio-Cultural and Socio-Economic Status on Postpartum Status in Way Kanan District',,"RA JOURNAL OF APPLIED RESEARCH 8 (2), 156-165, 2030",2030,0 cited
Qualitative study of local cultural wisdom and health services on stunting events,https://scholar.google.com/scholar?q=+intitle:'Qualitative study of local cultural wisdom and health services on stunting events',,"Indonesian Journal of Medical Anthropology (IJMA) 3 (1), 1-7, 2030",2030,4 cited
Journal Homepage:-www. journalijar. com,https://scholar.google.com/scholar?q=+intitle:'Journal Homepage:-www. journalijar. com',,"AGE 52 (6.22), 51.33, 2030",2030,0 cited
Legal Consequences for Abandoned Land Based on Indonesian Law,https://scholar.google.com/scholar?q=+intitle:'Legal Consequences for Abandoned Land Based on Indonesian Law',,"International Journal of Multicultural and Multireligious Understanding 11 …, 2026",2026,0 cited
KONVERSI LAHAN SAWAH MENJADI KAWASAN PERMUKIMAN DI KOTA PAYAKUMBUH TAHUN 2012-2022,https://scholar.google.com/scholar?q=+intitle:'KONVERSI LAHAN SAWAH MENJADI KAWASAN PERMUKIMAN DI KOTA PAYAKUMBUH TAHUN 2012-2022',,"JURNAL BUANA 9 (3), 2025",2025,0 cited
Local wisdom-infused experiential learning and its effects on reading literacy: A meta-analysis,https://scholar.google.com/scholar?q=+intitle:'Local wisdom-infused experiential learning and its effects on reading literacy: A meta-analysis',,"Journal of Education and Learning (EduLearn) 19 (3), 1-1x, 2025",2025,0 cited
MENGINTEGRASIKAN TEKNOLOGI UNTUK PENINGKATAN PENGAJARAN DAN PEMBELAJARAN ERA 5.0,https://scholar.google.com/scholar?q=+intitle:'MENGINTEGRASIKAN TEKNOLOGI UNTUK PENINGKATAN PENGAJARAN DAN PEMBELAJARAN ERA 5.0',,"At-Tajdid: Jurnal Pendidikan dan Pemikiran Islam 8 (1), 127-140, 2024",2024,0 cited
FLM-based AFL improves physics engagement and conceptual understanding,https://scholar.google.com/scholar?q=+intitle:'FLM-based AFL improves physics engagement and conceptual understanding',,"Journal of Education and Learning (EduLearn) 18 (1), 154-164, 2024",2024,1 cited
PELATIHAN MODEL PEMBELAJARAN INQUIRY SOCIAL COMPLEXITY DALAM MENINGKATKAN KETERAMPILAN BERPIKIR KRITIS DAN KREATIF BAGI GURU DI BANDAR LAMPUNG,https://scholar.google.com/scholar?q=+intitle:'PELATIHAN MODEL PEMBELAJARAN INQUIRY SOCIAL COMPLEXITY DALAM MENINGKATKAN KETERAMPILAN BERPIKIR KRITIS DAN KREATIF BAGI GURU DI BANDAR LAMPUNG',,"Jurnal ADAM: Jurnal Pengabdian Masyarakat 3 (1), 1-15, 2024",2024,0 cited
Effect of principal instructional leadership on teacher commitment,https://scholar.google.com/scholar?q=+intitle:'Effect of principal instructional leadership on teacher commitment',,"Journal of Education and Learning (EduLearn) 18 (2), 279-285, 2024",2024,2 cited
Structural Equality Model the Influence of Socio-Cultural and Socio-Economic Status on Postpartum Status in Way Kanan District,https://scholar.google.com/scholar?q=+intitle:'Structural Equality Model the Influence of Socio-Cultural and Socio-Economic Status on Postpartum Status in Way Kanan District',,"RA JOURNAL OF APPLIED RESEARCH 8 (2), 156-165, 2030",2030,0 cited
Qualitative study of local cultural wisdom and health services on stunting events,https://scholar.google.com/scholar?q=+intitle:'Qualitative study of local cultural wisdom and health services on stunting events',,"Indonesian Journal of Medical Anthropology (IJMA) 3 (1), 1-7, 2030",2030,4 cited
Journal Homepage:-www. journalijar. com,https://scholar.google.com/scholar?q=+intitle:'Journal Homepage:-www. journalijar. com',,"AGE 52 (6.22), 51.33, 2030",2030,0 cited
Legal Consequences for Abandoned Land Based on Indonesian Law,https://scholar.google.com/scholar?q=+intitle:'Legal Consequences for Abandoned Land Based on Indonesian Law',,"International Journal of Multicultural and Multireligious Understanding 11 …, 2026",2026,0 cited
KONVERSI LAHAN SAWAH MENJADI KAWASAN PERMUKIMAN DI KOTA PAYAKUMBUH TAHUN 2012-2022,https://scholar.google.com/scholar?q=+intitle:'KONVERSI LAHAN SAWAH MENJADI KAWASAN PERMUKIMAN DI KOTA PAYAKUMBUH TAHUN 2012-2022',,"JURNAL BUANA 9 (3), 2025",2025,0 cited
Local wisdom-infused experiential learning and its effects on reading literacy: A meta-analysis,https://scholar.google.com/scholar?q=+intitle:'Local wisdom-infused experiential learning and its effects on reading literacy: A meta-analysis',,"Journal of Education and Learning (EduLearn) 19 (3), 1-1x, 2025",2025,0 cited
MENGINTEGRASIKAN TEKNOLOGI UNTUK PENINGKATAN PENGAJARAN DAN PEMBELAJARAN ERA 5.0,https://scholar.google.com/scholar?q=+intitle:'MENGINTEGRASIKAN TEKNOLOGI UNTUK PENINGKATAN PENGAJARAN DAN PEMBELAJARAN ERA 5.0',,"At-Tajdid: Jurnal Pendidikan dan Pemikiran Islam 8 (1), 127-140, 2024",2024,0 cited
FLM-based AFL improves physics engagement and conceptual understanding,https://scholar.google.com/scholar?q=+intitle:'FLM-based AFL improves physics engagement and conceptual understanding',,"Journal of Education and Learning (EduLearn) 18 (1), 154-164, 2024",2024,1 cited
PELATIHAN MODEL PEMBELAJARAN INQUIRY SOCIAL COMPLEXITY DALAM MENINGKATKAN KETERAMPILAN BERPIKIR KRITIS DAN KREATIF BAGI GURU DI BANDAR LAMPUNG,https://scholar.google.com/scholar?q=+intitle:'PELATIHAN MODEL PEMBELAJARAN INQUIRY SOCIAL COMPLEXITY DALAM MENINGKATKAN KETERAMPILAN BERPIKIR KRITIS DAN KREATIF BAGI GURU DI BANDAR LAMPUNG',,"Jurnal ADAM: Jurnal Pengabdian Masyarakat 3 (1), 1-15, 2024",2024,0 cited
Effect of principal instructional leadership on teacher commitment,https://scholar.google.com/scholar?q=+intitle:'Effect of principal instructional leadership on teacher commitment',,"Journal of Education and Learning (EduLearn) 18 (2), 279-285, 2024",2024,2 cited
Structural Equality Model the Influence of Socio-Cultural and Socio-Economic Status on Postpartum Status in Way Kanan District,https://scholar.google.com/scholar?q=+intitle:'Structural Equality Model the Influence of Socio-Cultural and Socio-Economic Status on Postpartum Status in Way Kanan District',,"RA JOURNAL OF APPLIED RESEARCH 8 (2), 156-165, 2030",2030,0 cited
Qualitative study of local cultural wisdom and health services on stunting events,https://scholar.google.com/scholar?q=+intitle:'Qualitative study of local cultural wisdom and health services on stunting events',,"Indonesian Journal of Medical Anthropology (IJMA) 3 (1), 1-7, 2030",2030,4 cited
Journal Homepage:-www. journalijar. com,https://scholar.google.com/scholar?q=+intitle:'Journal Homepage:-www. journalijar. com',,"AGE 52 (6.22), 51.33, 2030",2030,0 cited
Legal Consequences for Abandoned Land Based on Indonesian Law,https://scholar.google.com/scholar?q=+intitle:'Legal Consequences for Abandoned Land Based on Indonesian Law',,"International Journal of Multicultural and Multireligious Understanding 11 …, 2026",2026,0 cited
Enhancing critical thinking in elementary education: A systematic review of effective learning models,https://scholar.google.com/scholar?q=+intitle:'Enhancing critical thinking in elementary education: A systematic review of effective learning models',,"Multidisciplinary Reviews 8 (6), 2025157-2025157, 2025",2025,0 cited
Factors Influencing Teacher Organizational Citizenship Behavior: A Literature Review,https://scholar.google.com/scholar?q=+intitle:'Factors Influencing Teacher Organizational Citizenship Behavior: A Literature Review',,"Lectura: Jurnal Pendidikan 16 (1), 201-213, 2025",2025,0 cited
Harnessing the Blue Economy: Ethnobotanical Insights into Mangrove-Derived Functional Foods for Climate-Resilient Futures,https://scholar.google.com/scholar?q=+intitle:'Harnessing the Blue Economy: Ethnobotanical Insights into Mangrove-Derived Functional Foods for Climate-Resilient Futures',,"Forest and Nature 1 (1), 1-8, 2025",2025,0 cited
Field Evaluation of Biochar Application on the Early Growth of Falcataria moluccana: Effects of Pyrolysis Temperatures and Biochar Application Rates,https://scholar.google.com/scholar?q=+intitle:'Field Evaluation of Biochar Application on the Early Growth of Falcataria moluccana: Effects of Pyrolysis Temperatures and Biochar Application Rates',,"Jurnal Sylva Lestari 13 (1), 248-263, 2025",2025,0 cited
Integrating The Network Pharmacology and Molecular Docking Confirmed with In Vitro Toxicity to Reveal Potential Mechanism of Non–Polar Fraction of Cyperus rotundus Linn as Anti …,https://scholar.google.com/scholar?q=+intitle:'Integrating The Network Pharmacology and Molecular Docking Confirmed with In Vitro Toxicity to Reveal Potential Mechanism of Non–Polar Fraction of Cyperus rotundus Linn as Anti …',,"Journal of Multidisciplinary Applied Natural Science 5 (1), 56-73, 2025",2025,1 cited
Effect of chemical modification using glyoxylic acid on the stability of α-amylase from Aspergillus fumigatus,https://scholar.google.com/scholar?q=+intitle:'Effect of chemical modification using glyoxylic acid on the stability of α-amylase from Aspergillus fumigatus',,"Pure and Applied Chemistry, 2025",2025,0 cited
